lat,lon,ttMoho,ttMohostd,dvMoho,dvMohostd,typeMoho,ttLAB,ttLABstd,ampLAB,ampLABstd,typeLAB
42,-104.25,14.3673,0.824099,0.0597282,0.0325019,Ps,12.7849,1.1497,0.0236355,0.00247578,Sp
42.25,-104.25,14.2172,0.939655,0.0703892,0.0330395,Ps,11.8577,0.775218,0.0280507,0.00589394,Sp
42.5,-104.25,14.316,0.995683,0.0729025,0.0347438,Ps,11.5199,0.433589,0.0408864,0.00692571,Sp
42.75,-104.25,13.9734,1.00199,0.0584201,0.0327831,Ps,12.3174,0.525734,0.0381604,0.00502968,Sp
43,-104.25,13.68,0.995338,0.0554319,0.02847,Ps,12.3709,0.370808,0.0329659,0.00286998,Sp
43.25,-104.25,13.6181,0.93354,0.0524398,0.0235925,Ps,13.1471,0.370926,0.0295671,0.00355997,Sp
43.5,-104.25,13.4943,0.758366,0.0575305,0.02629,Ps,13.1653,0.617366,0.0303991,0.00381338,Sp
43.75,-104.25,13.4824,0.755635,0.096295,0.0367925,Ps,11.5334,0.400027,0.0413772,0.00738705,Sp
44,-104.25,13.252,0.70131,0.0952752,0.0385702,Ps,11.4069,0.307772,0.0535087,0.00818701,Sp
44.25,-104.25,13.6137,0.820157,0.105473,0.0362279,Ps,10.962,0.307574,0.0571066,0.00513612,Sp
44.5,-104.25,14.0503,0.701583,0.121669,0.0351794,Ps,11.5011,0.39981,0.0558449,0.00496949,Sp
44.75,-104.25,13.6584,0.813473,0.0847047,0.0308802,Ps,11.9146,0.214281,0.0513462,0.00620058,Sp
45,-104.25,13.9751,0.926606,0.0966289,0.028904,Ps,12.5041,0.243978,0.0362343,0.00816178,Sp
30,-104,11.5764,0.427851,0.137116,0.0659133,Ps,10.5197,2.43904,0.0365551,0.00481414,Sp
30.25,-104,11.9059,0.488873,0.109725,0.0511794,Ps,10.5694,1.06166,0.0358895,0.00870815,Sp
30.5,-104,12.1747,0.606853,0.0721075,0.0286379,Ps,12.5131,0.904385,0.0254532,0.00389899,Sp
30.75,-104,12.3257,0.729029,0.0572811,0.0239462,Ps,12.2636,0.309891,0.0225302,0.00407033,Sp
31,-104,11.9883,0.858064,0.0575136,0.0265473,Ps,11.8976,0.15458,0.0269334,0.00722317,Sp
31.25,-104,12.6008,0.848571,0.0631076,0.026751,Ps,11.7891,0.0927243,0.0252972,0.0062438,Sp
31.5,-104,12.7256,0.901597,0.0743175,0.0285814,Ps,12.2929,0.309716,0.0225327,0.00224023,Sp
31.75,-104,12.872,0.717143,0.0687007,0.0319786,Ps,12.3058,0.0616713,0.0278749,0.00368001,Sp
32,-104,12.9807,0.649463,0.0533017,0.0310294,Ps,12.1698,0.122453,0.0325722,0.00463808,Sp
32.25,-104,12.9413,0.596233,0.0536955,0.0283029,Ps,11.9772,0.151727,0.0362089,0.00207098,Sp
32.5,-104,12.7633,0.59846,0.0620812,0.0283214,Ps,12.0288,0.240901,0.0341488,0.0021746,Sp
32.75,-104,12.7028,0.655827,0.0641891,0.0291776,Ps,11.9265,0.180189,0.0333338,0.00193822,Sp
33,-104,13.167,0.716466,0.0538079,0.0263604,Ps,12.0149,0.271689,0.0313782,0.00416349,Sp
33.25,-104,13.5703,0.7097,0.0500532,0.0251553,Ps,12.92,0.333924,0.0247642,0.00299928,Sp
33.5,-104,13.4825,0.889508,0.0517328,0.0252804,Ps,13.095,0.305018,0.0268848,0.00378993,Sp
33.75,-104,13.2265,1.01624,0.0565875,0.0259546,Ps,12.8719,0.460686,0.0315551,0.00313167,Sp
34,-104,13.0946,0.904359,0.0555707,0.0262451,Ps,12.0731,0.43023,0.0294909,0.00464013,Sp
34.25,-104,13.0708,0.886967,0.0660453,0.0316699,Ps,11.6939,0.43008,0.0260047,0.00338098,Sp
34.5,-104,13.0544,0.822242,0.0621168,0.0338026,Ps,11.6967,0.950021,0.0288229,0.00598736,Sp
34.75,-104,12.9528,0.64241,0.0697793,0.0361531,Ps,12.9684,0.675113,0.0400799,0.00680882,Sp
35,-104,12.9427,0.643969,0.0502063,0.0314063,Ps,12.5289,0.461183,0.0452565,0.00870041,Sp
35.25,-104,13.0698,0.590801,0.0554441,0.0290296,Ps,11.7162,0.369642,0.0491329,0.00804605,Sp
35.5,-104,12.9747,0.59144,0.0525259,0.0271522,Ps,11.831,0.401033,0.0405444,0.00644436,Sp
35.75,-104,12.7733,0.529152,0.0475015,0.0237973,Ps,12.2429,0.986804,0.0378434,0.00469009,Sp
36,-104,12.8004,0.59628,0.0503478,0.0263327,Ps,11.9336,0.864706,0.0290713,0.00695701,Sp
36.25,-104,12.7616,0.666435,0.0639068,0.0321574,Ps,12.0517,0.807556,0.0237972,0.00405234,Sp
36.5,-104,12.6344,0.663788,0.0663577,0.0335126,Ps,13.0572,1.22146,0.0230116,0.00337335,Sp
36.75,-104,12.6755,0.666427,0.0647031,0.0324483,Ps,12.3688,0.887737,0.0260319,0.00488295,Sp
37,-104,12.5451,0.603821,0.0608693,0.0291788,Ps,12.1437,0.537128,0.0360086,0.00712761,Sp
37.25,-104,12.5873,0.723444,0.0651681,0.0280415,Ps,12.0113,0.219348,0.0444086,0.00444581,Sp
37.5,-104,13.0139,0.5935,0.0776033,0.034516,Ps,11.7683,0.310497,0.0452273,0.00632616,Sp
37.75,-104,13.231,0.592866,0.0760312,0.0326943,Ps,11.5158,0.40028,0.0358905,0.00982701,Sp
38,-104,13.2932,0.720085,0.0670419,0.0311474,Ps,11.5198,1.44466,0.0243924,0.00431653,Sp
38.25,-104,13.5711,0.717463,0.0723293,0.029633,Ps,10.4543,2.20644,0.0250549,0.00388939,Sp
38.5,-104,13.6625,0.889697,0.0761417,0.027993,Ps,13.9257,0.827833,0.0325384,0.00861275,Sp
38.75,-104,13.8611,0.955204,0.0514341,0.0273527,Ps,13.7686,0.214287,0.0480439,0.00722776,Sp
39,-104,13.6705,1.01473,0.0463129,0.0278446,Ps,13.9963,0.857076,0.0440359,0.0106095,Sp
39.25,-104,13.9915,0.896832,0.063344,0.0354068,Ps,14.6211,1.31889,0.0269692,0.00378674,Sp
39.5,-104,14.149,0.952808,0.0727001,0.0401478,Ps,14.161,1.01471,0.026036,0.0038639,Sp
39.75,-104,14.2081,0.829903,0.0659292,0.038607,Ps,14.071,0.186144,0.0297836,0.00382917,Sp
40,-104,15.0416,0.752709,0.0508692,0.0324594,Ps,13.8549,0.309722,0.0268393,0.00326986,Sp
40.25,-104,14.9625,0.748251,0.0550366,0.0340065,Ps,13.1305,0.308444,0.0282475,0.00584506,Sp
40.5,-104,14.9809,0.753526,0.0742251,0.0384472,Ps,13.1127,0.276901,0.0319558,0.00592152,Sp
40.75,-104,15.3018,0.685857,0.0807025,0.03767,Ps,13.3988,0.339002,0.0308396,0.00288496,Sp
41,-104,15.0695,0.636916,0.0810584,0.0406611,Ps,13.4521,0.309163,0.0310558,0.00595248,Sp
41.25,-104,14.4969,0.527433,0.074915,0.0378854,Ps,13.526,0.155149,0.0406089,0.00517567,Sp
41.5,-104,14.2559,0.648265,0.0704252,0.0354069,Ps,13.6473,0.684305,0.0363785,0.00523621,Sp
41.75,-104,14.4535,0.76196,0.0707165,0.0361215,Ps,15.1035,0.0935793,0.02882,0.00287608,Sp
42,-104,14.4645,0.879353,0.0669868,0.0340803,Ps,11.3732,1.70258,0.0242425,0.00217656,Sp
42.25,-104,14.2838,0.998663,0.0720926,0.0342662,Ps,12.4543,1.05377,0.0284128,0.00559838,Sp
42.5,-104,14.1548,0.937507,0.0724558,0.0315791,Ps,12.5355,0.402652,0.0389107,0.00336412,Sp
42.75,-104,13.6709,0.883249,0.0619494,0.0286705,Ps,12.5899,0.185609,0.038636,0.0022913,Sp
43,-104,13.6259,0.944284,0.054791,0.0249162,Ps,12.8708,0.216587,0.0363282,0.00268173,Sp
43.25,-104,13.6143,0.999217,0.0523341,0.0216377,Ps,13.0768,0.278677,0.0329455,0.00477746,Sp
43.5,-104,13.5906,0.880516,0.0548085,0.0237366,Ps,12.802,0.650223,0.0304678,0.00417063,Sp
43.75,-104,13.412,0.815411,0.0897971,0.033725,Ps,12.1689,0.340599,0.0361516,0.0041578,Sp
44,-104,13.3422,0.706047,0.0883522,0.0363767,Ps,11.8885,0.557063,0.0393883,0.00652348,Sp
44.25,-104,13.6243,0.586439,0.104208,0.0350512,Ps,10.832,0.370321,0.0524787,0.00932986,Sp
44.5,-104,14.2153,0.530213,0.131315,0.0356171,Ps,11.5381,0.400753,0.0552275,0.00670771,Sp
44.75,-104,13.9907,0.644331,0.108832,0.03163,Ps,11.9894,0.244949,0.0489429,0.00637074,Sp
45,-104,14.0534,0.693471,0.104423,0.0298957,Ps,12.3074,0.243908,0.0394491,0.00727737,Sp
30,-103.75,11.6783,0.433905,0.12822,0.0672979,Ps,10.3222,2.47172,0.0342737,0.0104938,Sp
30.25,-103.75,11.8973,0.544929,0.109016,0.057169,Ps,10.2232,0.875166,0.0400246,0.0104765,Sp
30.5,-103.75,12.4409,0.603791,0.0793685,0.0333518,Ps,11.7845,1.03028,0.0315608,0.00952904,Sp
30.75,-103.75,12.5805,0.850293,0.0541756,0.0273022,Ps,11.7139,0.24808,0.0347675,0.0097661,Sp
31,-103.75,12.5357,0.85287,0.0531889,0.0271447,Ps,11.7505,0.185602,0.0394922,0.0109564,Sp
31.25,-103.75,13.0303,0.842633,0.0693618,0.0314673,Ps,11.7569,0.123671,0.0321878,0.0100917,Sp
31.5,-103.75,13.1462,0.774205,0.0820443,0.0373909,Ps,11.8765,0.278607,0.0263541,0.00585587,Sp
31.75,-103.75,13.1495,0.710919,0.0802403,0.0420868,Ps,12.4355,0.277651,0.0235091,0.00236117,Sp
32,-103.75,13.1582,0.644803,0.0751237,0.0417914,Ps,12.4097,0.306309,0.0307804,0.00453696,Sp
32.25,-103.75,13.0933,0.529524,0.0659515,0.0375171,Ps,12.239,0.395144,0.0343656,0.00248381,Sp
32.5,-103.75,13.017,0.53761,0.0687382,0.0332331,Ps,12.0617,0.271871,0.034954,0.00133255,Sp
32.75,-103.75,13.1215,0.594467,0.0709202,0.0331118,Ps,11.9402,0.180442,0.0349997,0.00206906,Sp
33,-103.75,13.325,0.593317,0.0602362,0.0292927,Ps,12.125,0.210773,0.027829,0.00471225,Sp
33.25,-103.75,13.7297,0.647771,0.0543456,0.0260511,Ps,12.533,0.271595,0.0235635,0.00316277,Sp
33.5,-103.75,13.6109,0.768321,0.0582899,0.0275845,Ps,12.4546,0.302753,0.03191,0.00696776,Sp
33.75,-103.75,13.246,0.887683,0.0632828,0.0323834,Ps,12.2211,0.244093,0.0394204,0.00514558,Sp
34,-103.75,13.1205,0.953475,0.0620639,0.0351142,Ps,11.9428,0.183754,0.0342138,0.00478292,Sp
34.25,-103.75,13.1034,0.883099,0.0731919,0.0360826,Ps,11.6394,0.245372,0.0289996,0.00244386,Sp
34.5,-103.75,13.2066,0.763759,0.0681547,0.0361212,Ps,11.6442,0.520979,0.0282223,0.0019703,Sp
34.75,-103.75,12.9716,0.6412,0.0779835,0.0385499,Ps,12.6638,0.613239,0.0278523,0.00533186,Sp
35,-103.75,12.9395,0.704385,0.0477559,0.0313605,Ps,12.8336,0.214997,0.0303516,0.0072644,Sp
35.25,-103.75,13.0634,0.707596,0.0510477,0.0286698,Ps,12.7005,0.55369,0.0325634,0.00747356,Sp
35.5,-103.75,13.1125,0.588993,0.0518811,0.0286726,Ps,12.3842,0.922989,0.0316595,0.0044221,Sp
35.75,-103.75,12.8915,0.587261,0.0474042,0.0252533,Ps,11.6764,1.13564,0.0321804,0.00620214,Sp
36,-103.75,13.0399,0.652497,0.0525479,0.0283207,Ps,11.7825,1.0428,0.0270045,0.00478918,Sp
36.25,-103.75,13.0284,0.59612,0.0646182,0.0334241,Ps,12.3148,0.154268,0.0238723,0.00377482,Sp
36.5,-103.75,13.0216,0.659292,0.0662334,0.0348865,Ps,14.0533,1.21335,0.0233299,0.00376063,Sp
36.75,-103.75,12.9081,0.659678,0.0696455,0.03395,Ps,14.1624,1.10544,0.0274218,0.00405802,Sp
37,-103.75,12.5839,0.659803,0.0685104,0.0318167,Ps,12.7985,0.820077,0.0336942,0.00486901,Sp
37.25,-103.75,12.5725,0.663267,0.0753292,0.031237,Ps,12.5506,0.376602,0.0362172,0.00434159,Sp
37.5,-103.75,12.597,0.532196,0.0985896,0.044164,Ps,12.3087,0.747147,0.0335993,0.0053874,Sp
37.75,-103.75,12.7198,0.5383,0.10438,0.0489868,Ps,12.7527,0.986228,0.0309745,0.00587574,Sp
38,-103.75,12.8951,0.479061,0.0909068,0.0449076,Ps,12.7877,0.553205,0.02265,0.00321041,Sp
38.25,-103.75,13.2912,0.657504,0.0957558,0.0347211,Ps,13.3455,0.46013,0.0209731,0.00280379,Sp
38.5,-103.75,13.129,0.834494,0.0980391,0.0384366,Ps,13.4516,0.337,0.0340996,0.0105497,Sp
38.75,-103.75,13.6582,1.01652,0.0627342,0.0306063,Ps,13.5374,0.183825,0.0540289,0.00656181,Sp
39,-103.75,13.7073,1.0719,0.0493743,0.029459,Ps,13.9499,0.551574,0.0482091,0.0103698,Sp
39.25,-103.75,13.876,1.07013,0.0664853,0.0349073,Ps,14.4352,0.889987,0.0274817,0.00679596,Sp
39.5,-103.75,13.9829,1.12681,0.0724549,0.0391429,Ps,14.165,1.07663,0.0241631,0.00243605,Sp
39.75,-103.75,14.2256,1.06197,0.0665791,0.0368837,Ps,14.0817,1.33399,0.0230796,0.00408456,Sp
40,-103.75,14.9618,0.9803,0.0515721,0.0316068,Ps,13.3855,1.33126,0.0250471,0.00411605,Sp
40.25,-103.75,15.0415,0.983708,0.0563723,0.0336527,Ps,12.6481,0.400715,0.0344079,0.00584227,Sp
40.5,-103.75,15.067,0.866662,0.0666645,0.0358602,Ps,13.0101,0.430236,0.0383255,0.00392907,Sp
40.75,-103.75,15.2473,0.856726,0.0710364,0.0351377,Ps,13.399,0.24604,0.0318209,0.00425951,Sp
41,-103.75,14.9936,0.745915,0.0711868,0.0371452,Ps,13.3987,0.185134,0.0262072,0.00315886,Sp
41.25,-103.75,14.4507,0.699429,0.0728378,0.0394043,Ps,13.4815,0.0619626,0.0291467,0.00637274,Sp
41.5,-103.75,14.3034,0.763994,0.0716638,0.0391766,Ps,13.4815,0.590169,0.0273481,0.00452728,Sp
41.75,-103.75,14.2889,0.754657,0.0744475,0.0370904,Ps,14.3241,0.653577,0.0257937,0.00152949,Sp
42,-103.75,14.4582,0.87287,0.0768265,0.0375,Ps,13.9054,1.367,0.0244613,0.00229053,Sp
42.25,-103.75,14.2113,0.933915,0.080571,0.0376182,Ps,12.1513,0.835386,0.0286065,0.00434636,Sp
42.5,-103.75,14.1972,0.879963,0.0796722,0.0334206,Ps,12.41,0.37112,0.0359999,0.00385831,Sp
42.75,-103.75,13.6391,0.884436,0.0677127,0.0284204,Ps,12.4614,0.308957,0.0379897,0.0025633,Sp
43,-103.75,13.6739,0.944236,0.0591783,0.0244422,Ps,12.4909,0.525611,0.0323218,0.00593212,Sp
43.25,-103.75,13.7133,1.06467,0.0538683,0.0214564,Ps,12.0204,0.928724,0.0267048,0.00505663,Sp
43.5,-103.75,13.7577,1.00676,0.0569951,0.0239144,Ps,11.3177,0.83675,0.0282279,0.00360647,Sp
43.75,-103.75,13.5291,0.891085,0.0947914,0.0334334,Ps,11.9493,0.623095,0.0305995,0.00502712,Sp
44,-103.75,13.3717,0.774092,0.0934029,0.0353618,Ps,12.1636,0.249408,0.0360698,0.00337613,Sp
44.25,-103.75,13.6808,0.533144,0.106063,0.034426,Ps,11.6776,0.404005,0.038907,0.0064776,Sp
44.5,-103.75,14.1699,0.526931,0.128344,0.0317676,Ps,11.7734,0.247671,0.0424278,0.00415341,Sp
44.75,-103.75,14.1314,0.469591,0.120176,0.0290223,Ps,12.1007,0.122607,0.0430101,0.00476794,Sp
45,-103.75,14.0393,0.580306,0.111602,0.030684,Ps,12.1578,0.122,0.0403778,0.00359649,Sp
30,-103.5,11.6444,0.547842,0.119243,0.0655645,Ps,11.8444,0.78177,0.0306675,0.00920656,Sp
30.25,-103.5,11.8634,0.609192,0.105072,0.0566228,Ps,10.5613,0.687815,0.0363662,0.01185,Sp
30.5,-103.5,12.192,0.606749,0.0723743,0.035866,Ps,11.4271,0.499765,0.0373247,0.00651946,Sp
30.75,-103.5,12.2595,0.855557,0.0480914,0.0276461,Ps,11.5497,0.0620742,0.0432933,0.00477393,Sp
31,-103.5,12.3138,0.856052,0.0496297,0.0264468,Ps,11.7232,0.0618753,0.0462914,0.00423125,Sp
31.25,-103.5,13.0164,0.841692,0.0731865,0.0327708,Ps,11.7226,0.278008,0.0389299,0.00868868,Sp
31.5,-103.5,13.2483,0.778763,0.0820301,0.0373897,Ps,12.4338,0.401877,0.0274209,0.00495674,Sp
31.75,-103.5,13.1298,0.709927,0.0832059,0.0413617,Ps,13.0919,0.277246,0.0277964,0.00506524,Sp
32,-103.5,13.3,0.585605,0.100712,0.0446384,Ps,13.1208,0.244887,0.0329685,0.00508621,Sp
32.25,-103.5,13.0719,0.589611,0.0720417,0.0383029,Ps,13.2076,0.334846,0.0363728,0.00251028,Sp
32.5,-103.5,13.5085,0.589402,0.0790058,0.0428835,Ps,12.7452,0.333119,0.0356096,0.00185052,Sp
32.75,-103.5,13.7455,0.532357,0.0858104,0.0444868,Ps,12.3187,0.150622,0.0341392,0.00367477,Sp
33,-103.5,13.7627,0.582816,0.0727674,0.0357285,Ps,12.3035,0.0901842,0.0265772,0.00441294,Sp
33.25,-103.5,13.9993,0.630416,0.059871,0.0320694,Ps,12.4074,0.120193,0.0260214,0.00589403,Sp
33.5,-103.5,13.8778,0.752194,0.0615275,0.0315078,Ps,12.2596,0.0902991,0.0400247,0.00766882,Sp
33.75,-103.5,13.3637,0.816715,0.0598192,0.0381723,Ps,12.1998,0.121342,0.0447831,0.00255108,Sp
34,-103.5,13.1391,0.87929,0.0643182,0.0420591,Ps,11.8031,0.335387,0.0374164,0.00612103,Sp
34.25,-103.5,13.2739,0.76199,0.0761227,0.0402826,Ps,11.1587,0.366971,0.0311626,0.00132596,Sp
34.5,-103.5,13.2576,0.761627,0.0805676,0.0422748,Ps,10.8501,0.397738,0.0298711,0.00184236,Sp
34.75,-103.5,13.1796,0.643831,0.0917162,0.0435637,Ps,11.6875,0.796467,0.0254435,0.00266963,Sp
35,-103.5,12.9392,0.822085,0.0454409,0.0326164,Ps,12.9039,0.460524,0.0267126,0.00280962,Sp
35.25,-103.5,13.0598,0.70564,0.0485918,0.0294215,Ps,13.1448,0.153672,0.0293867,0.00187278,Sp
35.5,-103.5,13.159,0.761884,0.0531275,0.0290235,Ps,13.072,0.399441,0.0280202,0.00280178,Sp
35.75,-103.5,13.0471,0.644859,0.0473412,0.0272843,Ps,12.5999,0.917892,0.0259086,0.00342342,Sp
36,-103.5,13.0568,0.705598,0.05568,0.0312859,Ps,12.703,0.702328,0.0311009,0.00449835,Sp
36.25,-103.5,13.1275,0.654325,0.0672678,0.0374891,Ps,12.4753,0.673857,0.0311009,0.00356374,Sp
36.5,-103.5,13.1751,0.711341,0.068613,0.0397418,Ps,14.9863,1.26558,0.0305882,0.00284354,Sp
36.75,-103.5,13.0242,0.655176,0.0705169,0.0348841,Ps,14.6065,0.470871,0.0302064,0.00317193,Sp
37,-103.5,12.8673,0.656537,0.0686659,0.031897,Ps,13.7795,0.566532,0.0318988,0.00361791,Sp
37.25,-103.5,12.5318,0.535291,0.0764283,0.0310349,Ps,12.8541,0.534155,0.0309706,0.00334511,Sp
37.5,-103.5,12.5622,0.47468,0.102931,0.0402373,Ps,13.6865,0.937758,0.0321757,0.00549907,Sp
37.75,-103.5,12.5609,0.356129,0.113011,0.0462155,Ps,13.9651,0.957095,0.0347818,0.00698688,Sp
38,-103.5,12.758,0.415503,0.0974649,0.0454286,Ps,14.2229,1.138,0.0258232,0.00501284,Sp
38.25,-103.5,13.1602,0.411795,0.105023,0.0360143,Ps,13.1111,0.920051,0.0232506,0.00460971,Sp
38.5,-103.5,13.0146,0.770449,0.104309,0.0421294,Ps,13.099,0.183894,0.0352148,0.011024,Sp
38.75,-103.5,13.3434,0.950077,0.0788878,0.0398548,Ps,13.3578,0.184206,0.0530518,0.00759844,Sp
39,-103.5,13.3634,1.24656,0.0718001,0.0423423,Ps,13.6698,0.21491,0.044788,0.0129752,Sp
39.25,-103.5,13.3201,1.18532,0.0910257,0.0485989,Ps,14.0709,0.7376,0.0274147,0.00837503,Sp
39.5,-103.5,13.6225,1.24861,0.0867502,0.0540656,Ps,16.0168,0.80117,0.0230796,0.00149758,Sp
39.75,-103.5,13.7634,1.00423,0.0858069,0.0498435,Ps,16.4317,1.54839,0.0230294,0.00354733,Sp
40,-103.5,14.6328,1.04368,0.0637504,0.0359486,Ps,12.0299,2.19304,0.0328932,0.0105143,Sp
40.25,-103.5,14.8263,1.04294,0.0648215,0.0367018,Ps,12.4286,0.677442,0.0381142,0.005758,Sp
40.5,-103.5,14.7002,0.927737,0.0818915,0.039375,Ps,13.6407,0.521757,0.0405253,0.00390652,Sp
40.75,-103.5,14.7841,0.989251,0.0820502,0.0384848,Ps,13.8912,0.184004,0.0356483,0.00535898,Sp
41,-103.5,14.6668,0.812715,0.0847466,0.0407364,Ps,13.888,0.27681,0.0288773,0.00421779,Sp
41.25,-103.5,14.4995,0.81636,0.0809654,0.0427634,Ps,13.4441,0.0927258,0.023626,0.00140904,Sp
41.5,-103.5,14.5665,0.876994,0.0792641,0.0391435,Ps,13.3188,0.340982,0.0257204,0.00214547,Sp
41.75,-103.5,14.4347,0.875581,0.077709,0.0378853,Ps,13.7882,0.403907,0.0267797,0.00257188,Sp
42,-103.5,14.489,0.864617,0.0739866,0.0374936,Ps,13.4489,0.961644,0.0292595,0.00379333,Sp
42.25,-103.5,14.2484,0.933285,0.0784601,0.0373513,Ps,11.9341,0.463459,0.0311319,0.00367041,Sp
42.5,-103.5,13.8966,0.878931,0.0759307,0.033156,Ps,12.0213,0.154331,0.0356045,0.0026486,Sp
42.75,-103.5,13.4345,0.896011,0.0611959,0.0278038,Ps,11.8149,0.277406,0.0348019,0.00287533,Sp
43,-103.5,13.6352,0.951021,0.0563982,0.0221921,Ps,11.3653,0.46267,0.0289246,0.00350847,Sp
43.25,-103.5,13.9233,1.01115,0.048848,0.0178114,Ps,10.6597,0.340183,0.0292042,0.00340313,Sp
43.5,-103.5,13.914,0.953999,0.0496822,0.0183743,Ps,10.7077,0.0620966,0.0311397,0.00147551,Sp
43.75,-103.5,13.6909,0.844322,0.0777705,0.0264427,Ps,10.9831,0.500007,0.0295886,0.00258059,Sp
44,-103.5,13.4784,0.726385,0.0885779,0.0310097,Ps,11.8474,0.375759,0.0295886,0.00297588,Sp
44.25,-103.5,13.7709,0.53815,0.1047,0.0328866,Ps,11.8027,0.156191,0.0341996,0.00452219,Sp
44.5,-103.5,14.3524,0.417944,0.132767,0.0342627,Ps,12.0322,0.155444,0.0383308,0.00116484,Sp
44.75,-103.5,14.3972,0.471786,0.134792,0.0333596,Ps,12.2002,0.0921159,0.0385216,0.00130004,Sp
45,-103.5,14.1392,0.526649,0.125854,0.0382893,Ps,12.0703,0.0916686,0.0400245,0.00200886,Sp
30,-103.25,11.6153,0.546847,0.115133,0.0646566,Ps,11.8408,0.0623422,0.0316713,0.00761611,Sp
30.25,-103.25,11.8323,0.608365,0.10692,0.058815,Ps,11.8311,0.530766,0.0283308,0.00680347,Sp
30.5,-103.25,12.0584,0.852768,0.0715654,0.0377419,Ps,11.5191,0.374662,0.0292397,0.00599861,Sp
30.75,-103.25,11.9951,0.858306,0.0458582,0.0286132,Ps,11.6554,0.12429,0.0372469,0.0046363,Sp
31,-103.25,12.3105,0.914883,0.0492621,0.0265509,Ps,11.7788,0.0618553,0.038851,0.0051162,Sp
31.25,-103.25,13.0758,0.840127,0.0734676,0.0349998,Ps,11.7541,0.184656,0.0315386,0.00714658,Sp
31.5,-103.25,13.1829,0.716293,0.0798953,0.0393195,Ps,12.4982,0.521892,0.026629,0.00448359,Sp
31.75,-103.25,13.1252,0.70992,0.0849612,0.04104,Ps,12.9745,0.122022,0.0323578,0.00414286,Sp
32,-103.25,13.2652,0.702062,0.114215,0.045321,Ps,13.1224,0.121519,0.0361198,0.00204768,Sp
32.25,-103.25,13.0589,0.651537,0.075165,0.0366442,Ps,13.2046,0.212086,0.0363208,0.00292524,Sp
32.5,-103.25,13.4358,0.591787,0.0781693,0.040809,Ps,12.718,0.392746,0.032266,0.00413631,Sp
32.75,-103.25,13.7726,0.589949,0.0855849,0.0397504,Ps,12.2806,0.300928,0.0271929,0.00442775,Sp
33,-103.25,13.5672,0.525606,0.0876236,0.0382838,Ps,12.2783,0.24017,0.0248971,0.00373568,Sp
33.25,-103.25,13.9276,0.516861,0.0834734,0.0362557,Ps,12.475,0.119847,0.0256656,0.00381373,Sp
33.5,-103.25,13.811,0.758516,0.0858894,0.0370218,Ps,12.3641,0.149677,0.0377367,0.00839662,Sp
33.75,-103.25,13.3784,0.759885,0.0709542,0.0404838,Ps,12.2939,0.180189,0.0440152,0.0034762,Sp
34,-103.25,13.2529,0.81556,0.0789669,0.0434016,Ps,11.9294,0.87409,0.0328098,0.00709853,Sp
34.25,-103.25,13.2825,0.699772,0.082171,0.0423093,Ps,11.4113,1.72216,0.0286508,0.00242004,Sp
34.5,-103.25,13.136,0.81676,0.0915852,0.0463134,Ps,10.6806,1.87983,0.0293877,0.00187761,Sp
34.75,-103.25,13.0532,0.754101,0.10058,0.0458824,Ps,11.7434,1.40193,0.0252201,0.00266697,Sp
35,-103.25,12.9019,0.763494,0.0402525,0.0315813,Ps,13.2826,0.703204,0.02774,0.00375803,Sp
35.25,-103.25,12.9348,0.821072,0.0414225,0.0281079,Ps,13.0918,0.275517,0.0310282,0.00206022,Sp
35.5,-103.25,13.2891,0.818705,0.0481341,0.0259558,Ps,12.7779,0.214134,0.0302928,0.00417821,Sp
35.75,-103.25,13.2438,0.757213,0.0458421,0.0242363,Ps,12.7401,0.365168,0.0329238,0.00490489,Sp
36,-103.25,13.245,0.640742,0.0517034,0.0285457,Ps,13.0285,0.272696,0.035379,0.00251141,Sp
36.25,-103.25,13.4975,0.640899,0.0676376,0.0332328,Ps,13.1315,0.423959,0.0334745,0.00280522,Sp
36.5,-103.25,13.6261,0.637826,0.0726827,0.0330811,Ps,14.4034,0.850619,0.0305713,0.00198937,Sp
36.75,-103.25,13.2968,0.528705,0.0746378,0.0407316,Ps,14.5242,0.988332,0.0281141,0.00317138,Sp
37,-103.25,12.9666,0.587473,0.0745138,0.0376309,Ps,13.6688,1.30563,0.025816,0.00334708,Sp
37.25,-103.25,12.4827,0.531725,0.0845903,0.0379585,Ps,11.823,0.966653,0.0293973,0.00713669,Sp
37.5,-103.25,12.4497,0.417899,0.118848,0.0566503,Ps,11.5163,1.55804,0.0409999,0.01058,Sp
37.75,-103.25,12.4445,0.355898,0.131809,0.0676213,Ps,12.4231,2.09993,0.0432157,0.0115711,Sp
38,-103.25,12.6047,0.41924,0.124312,0.0566093,Ps,14.619,2.55538,0.0289571,0.0121855,Sp
38.25,-103.25,12.914,0.299531,0.121515,0.0490369,Ps,13.3536,2.33401,0.0239372,0.00260632,Sp
38.5,-103.25,12.8914,0.593428,0.116067,0.04626,Ps,13.1541,0.768557,0.0275474,0.00864715,Sp
38.75,-103.25,13.2103,0.829277,0.0866253,0.0419763,Ps,13.2918,0.49452,0.0363272,0.0123164,Sp
39,-103.25,13.1008,1.06359,0.0851144,0.0442225,Ps,13.5484,0.432618,0.0329091,0.0115381,Sp
39.25,-103.25,13.3,1.06419,0.095996,0.0504042,Ps,13.8272,0.154364,0.0247838,0.00463779,Sp
